Experience made the : 2022-16-11--10-47-59
Pos X; Pos Y; Pos Z; Timer; Speed; Sens de deplacement; Position stop;BoutonA;BoutonB;Enter;Space;Distance de l origine;Distance de la fin;Distance Sphere/Camera
0; 0,6746625; 0,35982; 11,89976; 0,09167702; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,08538247; 0,7646175; 0,7646175
0; 0,6735315; 0,3592168; 11,9137; 0,09228844; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,08666426; 0,7633358; 0,7633358
0; 0,6723931; 0,3586096; 11,92754; 0,09289809; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,08795451; 0,7620455; 0,7620455
0; 0,6712472; 0,3579985; 11,94178; 0,0935047; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,08925319; 0,7607468; 0,7607468
0; 0,6700939; 0,3573834; 11,95572; 0,09410855; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09056025; 0,7594398; 0,7594398
0; 0,6689333; 0,3567644; 11,96975; 0,0947076; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09187563; 0,7581244; 0,7581244
0; 0,6677652; 0,3561414; 11,98462; 0,09531423; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09319944; 0,7568006; 0,7568006
0; 0,6665899; 0,3555146; 11,99727; 0,09590367; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09453143; 0,7554685; 0,7554685
0; 0,6654072; 0,3548839; 12,01125; 0,0965055; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09587179; 0,7541282; 0,7541282
0; 0,6642174; 0,3542493; 12,02532; 0,09709117; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09722028; 0,7527797; 0,7527797
0; 0,6630203; 0,3536108; 12,03897; 0,09768719; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09857704; 0,7514229; 0,7514229
0; 0,6618159; 0,3529685; 12,05294; 0,09827185; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,09994193; 0,7500581; 0,7500581
0; 0,6606045; 0,3523224; 12,06686; 0,0988565; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1013149; 0,7486851; 0,7486851
0; 0,6593859; 0,3516724; 12,08083; 0,09943914; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,102696; 0,747304; 0,747304
0; 0,6581601; 0,3510187; 12,09497; 0,1000218; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1040852; 0,7459148; 0,7459148
0; 0,6569273; 0,3503612; 12,10878; 0,1005969; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1054824; 0,7445176; 0,7445176
0; 0,6556875; 0,3497; 12,12272; 0,1011709; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1068876; 0,7431124; 0,7431124
0; 0,6544405; 0,349035; 12,13665; 0,1017487; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1083007; 0,7416993; 0,7416993
0; 0,6531867; 0,3483662; 12,15059; 0,1023142; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1097218; 0,7402782; 0,7402782
0; 0,6519259; 0,3476938; 12,16441; 0,1028825; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1111507; 0,7388493; 0,7388493
0; 0,6506581; 0,3470177; 12,17823; 0,1034469; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1125875; 0,7374126; 0,7374126
0; 0,6493835; 0,3463379; 12,19207; 0,1040114; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1140321; 0,7359679; 0,7359679
0; 0,648102; 0,3456544; 12,20614; 0,1045701; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1154844; 0,7345156; 0,7345156
0; 0,6468136; 0,3449673; 12,22013; 0,1051297; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1169446; 0,7330555; 0,7330555
0; 0,6455185; 0,3442766; 12,23404; 0,1056788; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1184123; 0,7315877; 0,7315877
0; 0,6442167; 0,3435822; 12,24784; 0,1062347; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1198878; 0,7301122; 0,7301122
0; 0,642908; 0,3428843; 12,26182; 0,1067827; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1213709; 0,7286291; 0,7286291
0; 0,6415927; 0,3421828; 12,27577; 0,107329; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1228616; 0,7271385; 0,7271385
0; 0,6402708; 0,3414778; 12,2897; 0,1078723; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1243598; 0,7256402; 0,7256402
0; 0,6389421; 0,3407691; 12,30361; 0,1084175; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1258656; 0,7241344; 0,7241344
0; 0,637607; 0,340057; 12,31756; 0,1089484; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1273788; 0,7226213; 0,7226213
0; 0,6362652; 0,3393414; 12,33159; 0,1094879; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1288994; 0,7211006; 0,7211006
0; 0,6349169; 0,3386224; 12,34525; 0,1100216; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1304275; 0,7195725; 0,7195725
0; 0,6335621; 0,3378998; 12,3591; 0,1105535; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,131963; 0,718037; 0,718037
0; 0,6322008; 0,3371738; 12,37334; 0,1110775; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1335057; 0,7164943; 0,7164943
0; 0,6308331; 0,3364443; 12,38702; 0,1116036; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1350558; 0,7149442; 0,7149442
0; 0,629459; 0,3357115; 12,40108; 0,1121277; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1366131; 0,7133869; 0,7133869
0; 0,6280786; 0,3349753; 12,41497; 0,1126442; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1381776; 0,7118224; 0,7118224
0; 0,6266918; 0,3342356; 12,42881; 0,1131607; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1397493; 0,7102507; 0,7102507
0; 0,6252987; 0,3334927; 12,4427; 0,1136752; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1413281; 0,7086719; 0,7086719
0; 0,6238995; 0,3327464; 12,45684; 0,1141821; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,142914; 0,707086; 0,707086
0; 0,6224939; 0,3319967; 12,47055; 0,1146955; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1445069; 0,705493; 0,705493
0; 0,6210821; 0,3312438; 12,48447; 0,1151977; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1461069; 0,7038931; 0,7038931
0; 0,6196643; 0,3304876; 12,49852; 0,1156988; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1477138; 0,7022862; 0,7022862
0; 0,6182402; 0,3297281; 12,51237; 0,1161999; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1493277; 0,7006723; 0,7006723
0; 0,6168101; 0,3289654; 12,52621; 0,1166952; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1509485; 0,6990515; 0,6990515
0; 0,615374; 0,3281995; 12,54025; 0,1171877; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1525761; 0,6974239; 0,6974239
0; 0,6139319; 0,3274303; 12,5543; 0,1176782; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1542105; 0,6957895; 0,6957895
0; 0,6124837; 0,326658; 12,5681; 0,1181687; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1558518; 0,6941482; 0,6941482
0; 0,6110297; 0,3258825; 12,58193; 0,1186468; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1574996; 0,6925004; 0,6925004
0; 0,6095698; 0,3251039; 12,59591; 0,1191325; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1591543; 0,6908457; 0,6908457
0; 0,6081039; 0,3243221; 12,60987; 0,1196134; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1608155; 0,6891845; 0,6891845
0; 0,6066323; 0,3235372; 12,62378; 0,1200857; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1624834; 0,6875166; 0,6875166
0; 0,6051549; 0,3227493; 12,63771; 0,120557; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1641578; 0,6858422; 0,6858422
0; 0,6036717; 0,3219582; 12,65185; 0,1210293; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1658388; 0,6841612; 0,6841612
0; 0,6021828; 0,3211642; 12,6657; 0,1214921; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1675262; 0,6824738; 0,6824738
0; 0,6006882; 0,320367; 12,67943; 0,1219586; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,16922; 0,68078; 0,68078
0; 0,599188; 0,3195669; 12,69339; 0,1224193; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1709203; 0,6790797; 0,6790797
0; 0,5976821; 0,3187638; 12,70739; 0,1228772; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1726269; 0,6773731; 0,6773731
0; 0,5961707; 0,3179577; 12,72128; 0,1233304; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1743398; 0,6756601; 0,6756601
0; 0,5946538; 0,3171487; 12,73521; 0,1237815; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,176059; 0,673941; 0,673941
0; 0,5931314; 0,3163368; 12,74918; 0,1242298; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1777844; 0,6722156; 0,6722156
0; 0,5916035; 0,3155219; 12,76304; 0,1246724; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,179516; 0,670484; 0,670484
0; 0,5900702; 0,3147041; 12,77687; 0,1251159; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1812537; 0,6687463; 0,6687463
0; 0,5885316; 0,3138835; 12,79088; 0,1255564; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1829976; 0,6670024; 0,6670024
0; 0,5869876; 0,31306; 12,80473; 0,1259904; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1847474; 0,6652526; 0,6652526
0; 0,5854383; 0,3122337; 12,81874; 0,1264233; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1865033; 0,6634967; 0,6634967
0; 0,5838837; 0,3114046; 12,83296; 0,1268514; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1882651; 0,6617349; 0,6617349
0; 0,5823239; 0,3105728; 12,84675; 0,1272786; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1900329; 0,6599671; 0,6599671
0; 0,5807589; 0,3097381; 12,86058; 0,1277019; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1918065; 0,6581935; 0,6581935
0; 0,5791888; 0,3089007; 12,87436; 0,1281215; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,193586; 0,656414; 0,656414
0; 0,5776136; 0,3080606; 12,8884; 0,128538; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1953713; 0,6546288; 0,6546288
0; 0,5760334; 0,3072178; 12,90254; 0,128949; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1971622; 0,6528378; 0,6528378
0; 0,574448; 0,3063723; 12,91631; 0,1293645; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,1989589; 0,6510411; 0,6510411
0; 0,5728577; 0,3055241; 12,93009; 0,1297649; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2007612; 0,6492388; 0,6492388
0; 0,5712625; 0,3046733; 12,94422; 0,1301728; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2025692; 0,6474308; 0,6474308
0; 0,5696623; 0,3038199; 12,95868; 0,1305722; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2043827; 0,6456173; 0,6456173
0; 0,5680573; 0,3029639; 12,97205; 0,1309706; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2062017; 0,6437983; 0,6437983
0; 0,5664475; 0,3021053; 12,98576; 0,1313603; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2080262; 0,6419739; 0,6419739
0; 0,5648329; 0,3012442; 12,99963; 0,1317539; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2098561; 0,6401439; 0,6401439
0; 0,5632135; 0,3003805; 13,01366; 0,1321426; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2116914; 0,6383086; 0,6383086
0; 0,5615894; 0,2995144; 13,02777; 0,1325266; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,213532; 0,6364679; 0,6364679
0; 0,5599607; 0,2986457; 13,04149; 0,132902; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2153779; 0,6346221; 0,6346221
0; 0,5583273; 0,2977746; 13,05543; 0,1332822; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2172291; 0,632771; 0,632771
0; 0,5566894; 0,296901; 13,06935; 0,1336555; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2190854; 0,6309146; 0,6309146
0; 0,5550469; 0,296025; 13,08323; 0,1340289; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2209469; 0,6290531; 0,6290531
0; 0,5533999; 0,2951466; 13,0973; 0,1343947; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2228135; 0,6271865; 0,6271865
0; 0,5517484; 0,2942658; 13,11109; 0,1347595; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2246851; 0,6253148; 0,6253148
0; 0,5500926; 0,2933827; 13,12503; 0,1351157; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2265618; 0,6234382; 0,6234382
0; 0,5484323; 0,2924972; 13,13897; 0,1354784; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2284434; 0,6215566; 0,6215566
0; 0,5467677; 0,2916094; 13,15302; 0,1358308; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2303299; 0,6196701; 0,6196701
0; 0,5450988; 0,2907194; 13,16702; 0,1361792; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2322213; 0,6177787; 0,6177787
0; 0,5434257; 0,289827; 13,18085; 0,1365296; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2341176; 0,6158825; 0,6158825
0; 0,5417484; 0,2889325; 13,19476; 0,1368666; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2360185; 0,6139815; 0,6139815
0; 0,5400668; 0,2880357; 13,20855; 0,137215; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2379242; 0,6120757; 0,6120757
0; 0,5383812; 0,2871366; 13,22253; 0,1375472; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2398346; 0,6101654; 0,6101654
0; 0,5366915; 0,2862355; 13,23639; 0,1378812; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2417496; 0,6082504; 0,6082504
0; 0,5349977; 0,2853321; 13,25052; 0,1382134; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2436693; 0,6063308; 0,6063308
0; 0,5332999; 0,2844267; 13,26432; 0,1385378; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2455934; 0,6044066; 0,6044066
0; 0,5315983; 0,2835191; 13,27835; 0,1388566; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,247522; 0,602478; 0,602478
0; 0,5298926; 0,2826094; 13,29214; 0,13918; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,249455; 0,600545; 0,600545
0; 0,5281831; 0,2816977; 13,30601; 0,1394968; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2513925; 0,5986075; 0,5986075
0; 0,5264698; 0,2807839; 13,32003; 0,1398088; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2533343; 0,5966657; 0,5966657
0; 0,5247526; 0,2798681; 13,33394; 0,1401178; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2552803; 0,5947196; 0,5947196
0; 0,5230318; 0,2789503; 13,34799; 0,1404223; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2572307; 0,5927693; 0,5927693
0; 0,5213072; 0,2780305; 13,36199; 0,1407227; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2591851; 0,5908148; 0,5908148
0; 0,519579; 0,2771088; 13,37591; 0,1410241; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2611438; 0,5888562; 0,5888562
0; 0,5178471; 0,2761851; 13,38983; 0,1413207; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2631066; 0,5868934; 0,5868934
0; 0,5161117; 0,2752596; 13,40346; 0,1416078; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2650734; 0,5849266; 0,5849266
0; 0,5143728; 0,2743321; 13,41759; 0,1418996; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2670442; 0,5829558; 0,5829558
0; 0,5126303; 0,2734029; 13,43146; 0,1421808; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2690189; 0,5809811; 0,5809811
0; 0,5108845; 0,2724717; 13,44557; 0,1424641; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2709976; 0,5790024; 0,5790024
0; 0,5091352; 0,2715388; 13,45927; 0,1427367; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2729801; 0,5770199; 0,5770199
0; 0,5073826; 0,2706041; 13,47326; 0,1430131; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2749664; 0,5750337; 0,5750337
0; 0,5056267; 0,2696676; 13,48718; 0,1432858; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2769564; 0,5730436; 0,5730436
0; 0,5038675; 0,2687293; 13,50118; 0,1435488; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2789502; 0,5710498; 0,5710498
0; 0,5021051; 0,2677894; 13,51498; 0,1438146; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2809476; 0,5690524; 0,5690524
0; 0,5003395; 0,2668477; 13,52887; 0,1440701; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2829486; 0,5670514; 0,5670514
0; 0,4985707; 0,2659044; 13,54296; 0,1443311; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2849532; 0,5650468; 0,5650468
0; 0,496799; 0,2649595; 13,5568; 0,1445769; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2869612; 0,5630388; 0,5630388
0; 0,4950241; 0,2640129; 13,57074; 0,1448274; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2889727; 0,5610273; 0,5610273
0; 0,4932463; 0,2630647; 13,58482; 0,1450732; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2909876; 0,5590124; 0,5590124
0; 0,4914654; 0,2621149; 13,59864; 0,145316; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2930059; 0,5569941; 0,5569941
0; 0,4896817; 0,2611636; 13,61261; 0,1455532; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2950274; 0,5549726; 0,5549726
0; 0,4878951; 0,2602107; 13,62648; 0,1457836; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2970522; 0,5529478; 0,5529478
0; 0,4861057; 0,2592564; 13,64042; 0,1460187; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,2990802; 0,5509198; 0,5509198
0; 0,4843135; 0,2583005; 13,65437; 0,1462424; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3011114; 0,5488886; 0,5488886
0; 0,4825186; 0,2573433; 13,66829; 0,1464641; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3031456; 0,5468544; 0,5468544
0; 0,480721; 0,2563845; 13,68221; 0,1466859; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3051829; 0,5448171; 0,5448171
0; 0,4789207; 0,2554244; 13,69606; 0,1469019; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3072232; 0,5427768; 0,5427768
0; 0,4771178; 0,2544629; 13,71024; 0,147113; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3092664; 0,5407336; 0,5407336
0; 0,4753124; 0,2535; 13,72392; 0,1473233; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3113126; 0,5386874; 0,5386874
0; 0,4735045; 0,2525358; 13,7379; 0,147522; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3133615; 0,5366385; 0,5366385
0; 0,4716941; 0,2515702; 13,75188; 0,1477284; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3154133; 0,5345867; 0,5345867
0; 0,4698814; 0,2506034; 13,76577; 0,1479233; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3174678; 0,5325322; 0,5325322
0; 0,4680662; 0,2496353; 13,77962; 0,1481206; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,319525; 0,530475; 0,530475
0; 0,4662487; 0,248666; 13,79371; 0,1483053; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3215848; 0,5284152; 0,5284152
0; 0,4644289; 0,2476954; 13,80766; 0,1484944; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3236472; 0,5263528; 0,5263528
0; 0,4626069; 0,2467237; 13,82144; 0,1486754; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3257122; 0,5242878; 0,5242878
0; 0,4607827; 0,2457508; 13,83538; 0,1488549; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3277796; 0,5222204; 0,5222204
0; 0,4589564; 0,2447767; 13,84934; 0,1490296; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3298495; 0,5201505; 0,5201505
0; 0,4571279; 0,2438015; 13,86321; 0,1492024; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3319217; 0,5180783; 0,5180783
0; 0,4552974; 0,2428253; 13,87711; 0,149368; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3339963; 0,5160037; 0,5160037
0; 0,4534649; 0,2418479; 13,89103; 0,1495331; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3360731; 0,5139269; 0,5139269
0; 0,4516304; 0,2408696; 13,90519; 0,1496915; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3381522; 0,5118479; 0,5118479
0; 0,4497941; 0,2398902; 13,9189; 0,1498494; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3402334; 0,5097666; 0,5097666
0; 0,4479558; 0,2389098; 13,93308; 0,150002; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3423168; 0,5076832; 0,5076832
0; 0,4461157; 0,2379284; 13,94691; 0,1501489; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3444022; 0,5055978; 0,5055978
0; 0,4442739; 0,2369461; 13,96116; 0,1502967; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3464896; 0,5035104; 0,5035104
0; 0,4424303; 0,2359628; 13,9758; 0,1504354; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,348579; 0,501421; 0,501421
0; 0,440585; 0,2349787; 13,98847; 0,1505742; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3506703; 0,4993297; 0,4993297
0; 0,4387381; 0,2339936; 14,00234; 0,1507081; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3527635; 0,4972365; 0,4972365
0; 0,4368896; 0,2330078; 14,0163; 0,1508386; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3548585; 0,4951415; 0,4951415
0; 0,4350396; 0,2320211; 14,03012; 0,1509634; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3569552; 0,4930448; 0,4930448
0; 0,433188; 0,2310336; 14,04444; 0,1510891; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3590536; 0,4909464; 0,4909464
0; 0,431335; 0,2300453; 14,05809; 0,1512044; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3611537; 0,4888463; 0,4888463
0; 0,4294806; 0,2290563; 14,0723; 0,1513205; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3632554; 0,4867446; 0,4867446
0; 0,4276248; 0,2280665; 14,08598; 0,1514304; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3653586; 0,4846414; 0,4846414
0; 0,4257677; 0,2270761; 14,09981; 0,1515394; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3674633; 0,4825367; 0,4825367
0; 0,4239093; 0,226085; 14,11387; 0,1516435; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3695695; 0,4804305; 0,4804305
0; 0,4220498; 0,2250932; 14,12769; 0,1517396; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,371677; 0,4783231; 0,4783231
0; 0,420189; 0,2241008; 14,1417; 0,1518384; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3737858; 0,4762142; 0,4762142
0; 0,4183271; 0,2231078; 14,15575; 0,151931; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,375896; 0,474104; 0,474104
0; 0,4164641; 0,2221142; 14,17005; 0,1520189; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3780073; 0,4719927; 0,4719927
0; 0,4146001; 0,2211201; 14,1837; 0,1521033; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3801199; 0,4698801; 0,4698801
0; 0,4127351; 0,2201254; 14,19743; 0,152184; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3822336; 0,4677665; 0,4677665
0; 0,4108692; 0,2191302; 14,21127; 0,1522617; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3843483; 0,4656517; 0,4656517
0; 0,4090023; 0,2181346; 14,22523; 0,1523347; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3864641; 0,4635359; 0,4635359
0; 0,4071346; 0,2171385; 14,23919; 0,1524029; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3885808; 0,4614193; 0,4614193
0; 0,4052661; 0,2161419; 14,25326; 0,1524686; Negatif; (0.00, 0.00, 0.00); Null; Null; Null; Null; 0,3906984; 0,4593016; 0,4593016
